ts,machine_id,operator_id,engine_on,idle,fuel_l,load_cycle,belt_fastened,harsh_event,episode,sim_weather,sim_operator_skill,continuous_operation_min,fatigue_risk
2025-05-01 12:16,EXC001,OP1001,1,0,0.0831,0,1,0,work,Cloudy,Expert,257,0.111
2025-05-01 12:17,EXC001,OP1001,1,0,0.093,0,1,0,work,Cloudy,Expert,258,0.112
2025-05-01 12:18,EXC001,OP1001,1,0,0.0921,0,1,0,work,Cloudy,Expert,259,0.114
2025-05-01 12:19,EXC001,OP1001,1,0,0.0789,0,1,0,work,Cloudy,Expert,260,0.115
2025-05-01 12:20,EXC001,OP1001,1,0,0.0944,1,1,0,work,Cloudy,Expert,261,0.117
2025-05-01 12:21,EXC001,OP1001,1,0,0.0954,0,1,0,work,Cloudy,Expert,262,0.118
2025-05-01 12:22,EXC001,OP1001,1,0,0.0816,0,1,0,work,Cloudy,Expert,263,0.12
2025-05-01 12:23,EXC001,OP1001,1,0,0.081,0,1,0,work,Cloudy,Expert,264,0.121
2025-05-01 12:24,EXC001,OP1001,1,0,0.0774,0,1,0,work,Cloudy,Expert,265,0.122
2025-05-01 12:25,EXC001,OP1001,1,0,0.0798,0,1,0,work,Cloudy,Expert,266,0.124
2025-05-01 12:26,EXC001,OP1001,1,0,0.0857,0,1,0,work,Cloudy,Expert,267,0.125
2025-05-01 12:27,EXC001,OP1001,1,0,0.0867,0,1,0,work,Cloudy,Expert,268,0.127
2025-05-01 12:28,EXC001,OP1001,1,0,0.094,0,1,0,work,Cloudy,Expert,269,0.128
2025-05-01 12:29,EXC001,OP1001,1,0,0.0776,0,1,0,work,Cloudy,Expert,270,0.13
2025-05-01 12:30,EXC001,OP1001,1,0,0.0785,0,1,0,work,Cloudy,Expert,271,0.131
2025-05-01 12:31,EXC001,OP1001,1,0,0.0954,0,1,0,work,Cloudy,Expert,272,0.133
2025-05-01 12:32,EXC001,OP1001,1,0,0.0871,0,1,0,work,Cloudy,Expert,273,0.134
2025-05-01 12:33,EXC001,OP1001,1,0,0.083,0,1,0,work,Cloudy,Expert,274,0.136
2025-05-01 12:34,EXC001,OP1001,1,0,0.0889,0,1,0,work,Cloudy,Expert,275,0.137
2025-05-01 12:35,EXC001,OP1001,1,0,0.0891,0,1,0,work,Cloudy,Expert,276,0.139
2025-05-01 12:36,EXC001,OP1001,1,0,0.082,0,1,0,work,Cloudy,Expert,277,0.14
2025-05-01 12:37,EXC001,OP1001,1,0,0.0839,0,1,0,work,Cloudy,Expert,278,0.141
2025-05-01 12:38,EXC001,OP1001,1,0,0.0793,0,1,0,work,Cloudy,Expert,279,0.143
2025-05-01 12:39,EXC001,OP1001,1,0,0.0803,0,1,0,work,Cloudy,Expert,280,0.144
2025-05-01 12:40,EXC001,OP1001,1,0,0.0792,0,1,0,work,Cloudy,Expert,281,0.146
2025-05-01 12:41,EXC001,OP1001,1,0,0.0771,0,1,0,work,Cloudy,Expert,282,0.147
2025-05-01 12:42,EXC001,OP1001,1,0,0.0791,0,1,0,work,Cloudy,Expert,283,0.149
2025-05-01 12:43,EXC001,OP1001,1,0,0.0775,0,1,0,work,Cloudy,Expert,284,0.15
2025-05-01 12:44,EXC001,OP1001,1,0,0.0853,0,1,0,work,Cloudy,Expert,285,0.152
2025-05-01 12:45,EXC001,OP1001,1,0,0.0886,1,1,0,work,Cloudy,Expert,286,0.153
2025-05-01 12:46,EXC001,OP1001,1,0,0.0953,0,1,0,work,Cloudy,Expert,287,0.155
2025-05-01 12:47,EXC001,OP1001,1,0,0.0841,0,1,0,work,Cloudy,Expert,288,0.156
2025-05-01 12:48,EXC001,OP1001,1,0,0.0912,0,1,0,work,Cloudy,Expert,289,0.158
2025-05-01 12:49,EXC001,OP1001,1,0,0.0951,0,1,0,work,Cloudy,Expert,290,0.159
2025-05-01 12:50,EXC001,OP1001,1,0,0.0843,0,1,0,work,Cloudy,Expert,291,0.16
2025-05-01 12:51,EXC001,OP1001,1,0,0.0826,0,1,0,work,Cloudy,Expert,292,0.162
2025-05-01 12:52,EXC001,OP1001,1,0,0.0943,0,1,0,work,Cloudy,Expert,293,0.163
2025-05-01 12:53,EXC001,OP1001,1,0,0.0873,0,1,0,work,Cloudy,Expert,294,0.165
2025-05-01 12:54,EXC001,OP1001,1,0,0.0871,0,1,0,work,Cloudy,Expert,295,0.166
2025-05-01 12:55,EXC001,OP1001,1,0,0.0939,0,1,0,work,Cloudy,Expert,296,0.168
2025-05-01 12:56,EXC001,OP1001,1,0,0.0799,1,1,0,work,Cloudy,Expert,297,0.169
2025-05-01 12:57,EXC001,OP1001,1,0,0.0786,0,1,0,work,Cloudy,Expert,298,0.171
2025-05-01 12:58,EXC001,OP1001,1,0,0.0853,0,1,0,work,Cloudy,Expert,299,0.172
2025-05-01 12:59,EXC001,OP1001,1,0,0.0818,0,1,0,work,Cloudy,Expert,300,0.174
2025-05-01 13:00,EXC001,OP1001,1,0,0.0864,0,1,0,work,Cloudy,Expert,301,0.175
2025-05-01 13:01,EXC001,OP1001,1,0,0.0787,0,1,0,work,Cloudy,Expert,302,0.176
2025-05-01 13:02,EXC001,OP1001,1,0,0.0887,0,1,0,work,Cloudy,Expert,303,0.178
2025-05-01 13:03,EXC001,OP1001,1,0,0.0799,0,1,0,work,Cloudy,Expert,304,0.179
2025-05-01 13:04,EXC001,OP1001,1,0,0.0843,0,1,0,work,Cloudy,Expert,305,0.181
2025-05-01 13:05,EXC001,OP1001,1,0,0.0887,0,1,0,work,Cloudy,Expert,306,0.182
2025-05-01 13:06,EXC001,OP1001,1,0,0.086,0,1,0,work,Cloudy,Expert,307,0.184
2025-05-01 13:07,EXC001,OP1001,1,0,0.0833,0,1,0,work,Cloudy,Expert,308,0.185
2025-05-01 13:08,EXC001,OP1001,1,0,0.0839,1,1,0,work,Cloudy,Expert,309,0.187
2025-05-01 13:09,EXC001,OP1001,1,0,0.0886,0,1,0,work,Cloudy,Expert,310,0.188
2025-05-01 13:10,EXC001,OP1001,1,0,0.0915,0,1,0,work,Cloudy,Expert,311,0.19
2025-05-01 13:11,EXC001,OP1001,1,0,0.0858,1,1,0,work,Cloudy,Expert,312,0.191
2025-05-01 13:12,EXC001,OP1001,1,0,0.0877,0,1,0,work,Cloudy,Expert,313,0.193
2025-05-01 13:13,EXC001,OP1001,1,0,0.0777,0,0,0,work,Cloudy,Expert,314,0.194
2025-05-01 13:14,EXC001,OP1001,1,0,0.0924,1,1,0,work,Cloudy,Expert,315,0.195
2025-05-01 13:15,EXC001,OP1001,1,0,0.0957,1,1,0,work,Cloudy,Expert,316,0.197
2025-05-01 13:16,EXC001,OP1001,1,0,0.0889,1,1,0,work,Cloudy,Expert,317,0.198
2025-05-01 13:17,EXC001,OP1001,1,0,0.0936,0,1,0,work,Cloudy,Expert,318,0.2
2025-05-01 13:18,EXC001,OP1001,1,0,0.0906,0,1,0,work,Cloudy,Expert,319,0.201
2025-05-01 13:19,EXC001,OP1001,1,0,0.0827,0,1,0,work,Cloudy,Expert,320,0.203
2025-05-01 13:20,EXC001,OP1001,1,0,0.0829,0,1,0,work,Cloudy,Expert,321,0.204
2025-05-01 13:21,EXC001,OP1001,1,0,0.0825,0,1,0,work,Cloudy,Expert,322,0.206
2025-05-01 13:22,EXC001,OP1001,1,0,0.0803,0,1,0,work,Cloudy,Expert,323,0.207
2025-05-01 13:23,EXC001,OP1001,1,1,0.0311,0,1,0,short_idle,Cloudy,Expert,324,0.209
2025-05-01 13:24,EXC001,OP1001,1,1,0.0399,0,1,0,short_idle,Cloudy,Expert,325,0.21
2025-05-01 13:25,EXC001,OP1001,1,1,0.0311,0,1,0,short_idle,Cloudy,Expert,326,0.211
2025-05-01 13:26,EXC001,OP1001,1,1,0.0388,0,1,0,short_idle,Cloudy,Expert,327,0.213
2025-05-01 13:27,EXC001,OP1001,1,1,0.0358,0,1,0,short_idle,Cloudy,Expert,328,0.214
2025-05-01 13:28,EXC001,OP1001,1,1,0.0397,0,1,0,short_idle,Cloudy,Expert,329,0.216
2025-05-01 13:29,EXC001,OP1001,1,1,0.0322,0,1,0,short_idle,Cloudy,Expert,330,0.217
2025-05-01 13:30,EXC001,OP1001,1,1,0.0351,0,1,0,short_idle,Cloudy,Expert,331,0.22
2025-05-01 13:31,EXC001,OP1001,1,0,0.0794,0,1,0,work,Cloudy,Expert,332,0.224
2025-05-01 13:32,EXC001,OP1001,1,0,0.0762,0,1,0,work,Cloudy,Expert,333,0.228
2025-05-01 13:33,EXC001,OP1001,1,0,0.0874,0,1,0,work,Cloudy,Expert,334,0.232
2025-05-01 13:34,EXC001,OP1001,1,0,0.0825,1,1,0,work,Cloudy,Expert,335,0.236
2025-05-01 13:35,EXC001,OP1001,1,0,0.0956,0,1,0,work,Cloudy,Expert,336,0.239
2025-05-01 13:36,EXC001,OP1001,1,0,0.0765,0,1,0,work,Cloudy,Expert,337,0.243
2025-05-01 13:37,EXC001,OP1001,1,0,0.0779,0,1,0,work,Cloudy,Expert,338,0.247
2025-05-01 13:38,EXC001,OP1001,1,0,0.0769,0,1,0,work,Cloudy,Expert,339,0.251
2025-05-01 13:39,EXC001,OP1001,1,0,0.0878,1,1,0,work,Cloudy,Expert,340,0.255
2025-05-01 13:40,EXC001,OP1001,1,0,0.0772,0,1,0,work,Cloudy,Expert,341,0.259
2025-05-01 13:41,EXC001,OP1001,1,0,0.0786,0,1,0,work,Cloudy,Expert,342,0.263
2025-05-01 13:42,EXC001,OP1001,1,0,0.0836,1,1,0,work,Cloudy,Expert,343,0.267
2025-05-01 13:43,EXC001,OP1001,1,0,0.0882,0,1,0,work,Cloudy,Expert,344,0.27
2025-05-01 13:44,EXC001,OP1001,1,0,0.0929,0,1,0,work,Cloudy,Expert,345,0.274
2025-05-01 13:45,EXC001,OP1001,1,0,0.0903,0,1,0,work,Cloudy,Expert,346,0.278
2025-05-01 13:46,EXC001,OP1001,1,0,0.083,1,1,0,work,Cloudy,Expert,347,0.282
2025-05-01 13:47,EXC001,OP1001,1,0,0.0958,0,1,0,work,Cloudy,Expert,348,0.286
2025-05-01 13:48,EXC001,OP1001,1,0,0.0848,0,1,0,work,Cloudy,Expert,349,0.29
2025-05-01 13:49,EXC001,OP1001,1,0,0.082,1,1,0,work,Cloudy,Expert,350,0.294
2025-05-01 13:50,EXC001,OP1001,1,0,0.0766,0,1,0,work,Cloudy,Expert,351,0.297
2025-05-01 13:51,EXC001,OP1001,1,0,0.0859,1,1,0,work,Cloudy,Expert,352,0.301
2025-05-01 13:52,EXC001,OP1001,1,0,0.0808,0,1,0,work,Cloudy,Expert,353,0.305
2025-05-01 13:53,EXC001,OP1001,1,0,0.0801,0,1,0,work,Cloudy,Expert,354,0.309
2025-05-01 13:54,EXC001,OP1001,1,0,0.0938,0,1,0,work,Cloudy,Expert,355,0.313
2025-05-01 13:55,EXC001,OP1001,1,0,0.0774,0,1,0,work,Cloudy,Expert,356,0.317
2025-05-01 13:56,EXC001,OP1001,1,0,0.0772,0,1,0,work,Cloudy,Expert,357,0.321
2025-05-01 13:57,EXC001,OP1001,1,0,0.0837,0,1,0,work,Cloudy,Expert,358,0.325
2025-05-01 13:58,EXC001,OP1001,1,0,0.0792,0,1,0,work,Cloudy,Expert,359,0.328
2025-05-01 13:59,EXC001,OP1001,1,0,0.091,0,1,0,work,Cloudy,Expert,360,0.332
2025-05-01 14:00,EXC001,OP1001,1,0,0.0771,0,1,0,work,Cloudy,Expert,361,0.336
2025-05-01 14:01,EXC001,OP1001,1,0,0.091,0,1,0,work,Cloudy,Expert,362,0.34
2025-05-01 14:02,EXC001,OP1001,1,0,0.0951,0,1,0,work,Cloudy,Expert,363,0.344
2025-05-01 14:03,EXC001,OP1001,1,0,0.0924,0,1,0,work,Cloudy,Expert,364,0.348
2025-05-01 14:04,EXC001,OP1001,1,0,0.093,0,1,0,work,Cloudy,Expert,365,0.352
2025-05-01 14:05,EXC001,OP1001,1,0,0.0812,0,1,0,work,Cloudy,Expert,366,0.356
2025-05-01 14:06,EXC001,OP1001,1,0,0.0954,0,1,0,work,Cloudy,Expert,367,0.359
2025-05-01 14:07,EXC001,OP1001,1,0,0.0882,0,1,0,work,Cloudy,Expert,368,0.363
2025-05-01 14:08,EXC001,OP1001,1,0,0.0772,0,1,0,work,Cloudy,Expert,369,0.367
2025-05-01 14:09,EXC001,OP1001,1,0,0.0793,0,1,0,work,Cloudy,Expert,370,0.371
2025-05-01 14:10,EXC001,OP1001,1,0,0.0909,1,1,0,work,Cloudy,Expert,371,0.375
2025-05-01 14:11,EXC001,OP1001,1,0,0.0885,1,1,0,work,Cloudy,Expert,372,0.379
2025-05-01 14:12,EXC001,OP1001,1,0,0.0855,0,1,0,work,Cloudy,Expert,373,0.383
2025-05-01 14:13,EXC001,OP1001,1,0,0.0808,0,1,0,work,Cloudy,Expert,374,0.386
2025-05-01 14:14,EXC001,OP1001,1,0,0.0964,0,1,0,work,Cloudy,Expert,375,0.39
2025-05-01 14:15,EXC001,OP1001,1,1,0.0311,0,1,0,work,Cloudy,Expert,376,0.394
2025-05-01 14:16,EXC001,OP1001,1,0,0.0873,0,1,0,work,Cloudy,Expert,377,0.398
2025-05-01 14:17,EXC001,OP1001,1,0,0.0929,0,1,0,work,Cloudy,Expert,378,0.402
2025-05-01 14:18,EXC001,OP1001,1,0,0.0822,0,1,0,work,Cloudy,Expert,379,0.406
2025-05-01 14:19,EXC001,OP1001,1,0,0.0836,0,1,0,work,Cloudy,Expert,380,0.41
2025-05-01 14:20,EXC001,OP1001,1,0,0.0799,0,1,0,work,Cloudy,Expert,381,0.414
2025-05-01 14:21,EXC001,OP1001,1,0,0.0825,0,1,0,work,Cloudy,Expert,382,0.417
2025-05-01 14:22,EXC001,OP1001,1,0,0.0958,0,1,0,work,Cloudy,Expert,383,0.421
2025-05-01 14:23,EXC001,OP1001,1,0,0.0898,1,1,0,work,Cloudy,Expert,384,0.425
2025-05-01 14:24,EXC001,OP1001,1,0,0.0962,1,1,0,work,Cloudy,Expert,385,0.429
2025-05-01 14:25,EXC001,OP1001,1,0,0.0895,0,1,0,work,Cloudy,Expert,386,0.433
2025-05-01 14:26,EXC001,OP1001,1,0,0.0855,0,1,0,work,Cloudy,Expert,387,0.437
2025-05-01 14:27,EXC001,OP1001,1,0,0.0889,0,1,0,work,Cloudy,Expert,388,0.441
2025-05-01 14:28,EXC001,OP1001,1,0,0.0931,0,1,0,work,Cloudy,Expert,389,0.445
2025-05-01 14:29,EXC001,OP1001,1,0,0.0916,0,1,0,work,Cloudy,Expert,390,0.448
2025-05-01 14:30,EXC001,OP1001,1,0,0.0947,0,1,0,work,Cloudy,Expert,391,0.452
2025-05-01 14:31,EXC001,OP1001,1,0,0.0772,0,1,0,work,Cloudy,Expert,392,0.456
2025-05-01 14:32,EXC001,OP1001,1,0,0.0776,0,1,0,work,Cloudy,Expert,393,0.46
2025-05-01 14:33,EXC001,OP1001,1,0,0.0792,0,1,0,work,Cloudy,Expert,394,0.464
2025-05-01 14:34,EXC001,OP1001,1,0,0.0858,0,1,0,work,Cloudy,Expert,395,0.468
2025-05-01 14:35,EXC001,OP1001,1,0,0.0955,0,1,0,work,Cloudy,Expert,396,0.472
2025-05-01 14:36,EXC001,OP1001,1,0,0.0948,1,1,0,work,Cloudy,Expert,397,0.475
2025-05-01 14:37,EXC001,OP1001,1,0,0.0805,0,1,0,work,Cloudy,Expert,398,0.479
2025-05-01 14:38,EXC001,OP1001,1,0,0.079,0,1,0,work,Cloudy,Expert,399,0.483
2025-05-01 14:39,EXC001,OP1001,1,0,0.081,1,1,0,work,Cloudy,Expert,400,0.487
2025-05-01 14:40,EXC001,OP1001,1,0,0.0848,0,1,0,work,Cloudy,Expert,401,0.491
2025-05-01 14:41,EXC001,OP1001,1,0,0.082,0,1,0,work,Cloudy,Expert,402,0.495
2025-05-01 14:42,EXC001,OP1001,1,0,0.0834,1,1,0,work,Cloudy,Expert,403,0.499
2025-05-01 14:43,EXC001,OP1001,1,0,0.0934,0,1,0,work,Cloudy,Expert,404,0.503
2025-05-01 14:44,EXC001,OP1001,1,0,0.0945,0,1,0,work,Cloudy,Expert,405,0.506
2025-05-01 14:45,EXC001,OP1001,1,0,0.0787,0,1,0,work,Cloudy,Expert,406,0.51
2025-05-01 14:46,EXC001,OP1001,1,0,0.0941,0,1,0,work,Cloudy,Expert,407,0.514
2025-05-01 14:47,EXC001,OP1001,1,0,0.0867,0,1,0,work,Cloudy,Expert,408,0.518
2025-05-01 14:48,EXC001,OP1001,1,0,0.0818,1,1,0,work,Cloudy,Expert,409,0.522
2025-05-01 14:49,EXC001,OP1001,1,0,0.0831,0,1,0,work,Cloudy,Expert,410,0.526
2025-05-01 14:50,EXC001,OP1001,1,0,0.0851,1,1,0,work,Cloudy,Expert,411,0.53
2025-05-01 14:51,EXC001,OP1001,1,0,0.0786,0,1,0,work,Cloudy,Expert,412,0.534
2025-05-01 14:52,EXC001,OP1001,1,1,0.0323,0,1,0,work,Cloudy,Expert,413,0.537
2025-05-01 14:53,EXC001,OP1001,1,0,0.0828,1,1,0,work,Cloudy,Expert,414,0.541
2025-05-01 14:54,EXC001,OP1001,1,0,0.0886,0,1,0,work,Cloudy,Expert,415,0.545
2025-05-01 14:55,EXC001,OP1001,1,0,0.0966,0,1,0,work,Cloudy,Expert,416,0.549
2025-05-01 14:56,EXC001,OP1001,1,0,0.0776,0,1,0,work,Cloudy,Expert,417,0.553
2025-05-01 14:57,EXC001,OP1001,1,0,0.0835,1,1,0,work,Cloudy,Expert,418,0.557
2025-05-01 14:58,EXC001,OP1001,1,0,0.0962,0,1,0,work,Cloudy,Expert,419,0.561
2025-05-01 14:59,EXC001,OP1001,1,0,0.0832,0,1,0,work,Cloudy,Expert,420,0.564
2025-05-01 15:00,EXC001,OP1001,1,0,0.0968,0,1,0,work,Cloudy,Expert,421,0.568
2025-05-01 15:01,EXC001,OP1001,1,0,0.083,0,1,0,work,Cloudy,Expert,422,0.571
2025-05-01 15:02,EXC001,OP1001,1,0,0.0898,0,1,0,work,Cloudy,Expert,423,0.573
2025-05-01 15:03,EXC001,OP1001,1,0,0.0884,0,1,0,work,Cloudy,Expert,424,0.576
2025-05-01 15:04,EXC001,OP1001,1,0,0.0953,0,1,0,work,Cloudy,Expert,425,0.578
2025-05-01 15:05,EXC001,OP1001,1,0,0.0843,0,1,1,work,Cloudy,Expert,426,0.58
2025-05-01 15:06,EXC001,OP1001,1,0,0.0843,1,1,0,work,Cloudy,Expert,427,0.583
2025-05-01 15:07,EXC001,OP1001,1,0,0.0826,0,1,0,work,Cloudy,Expert,428,0.585
2025-05-01 15:08,EXC001,OP1001,1,0,0.0811,0,1,0,work,Cloudy,Expert,429,0.588
2025-05-01 15:09,EXC001,OP1001,1,0,0.094,0,1,0,work,Cloudy,Expert,430,0.59
2025-05-01 15:10,EXC001,OP1001,1,0,0.0896,0,1,0,work,Cloudy,Expert,431,0.592
2025-05-01 15:11,EXC001,OP1001,1,0,0.0916,1,1,0,work,Cloudy,Expert,432,0.595
2025-05-01 15:12,EXC001,OP1001,1,0,0.0853,0,1,0,work,Cloudy,Expert,433,0.597
2025-05-01 15:13,EXC001,OP1001,1,0,0.0782,1,1,0,work,Cloudy,Expert,434,0.6
2025-05-01 15:14,EXC001,OP1001,1,0,0.0973,0,1,0,work,Cloudy,Expert,435,0.602
2025-05-01 15:15,EXC001,OP1001,1,0,0.0894,1,1,0,work,Cloudy,Expert,436,0.605
2025-05-01 15:16,EXC001,OP1001,1,0,0.0891,0,1,0,work,Cloudy,Expert,437,0.607
2025-05-01 15:17,EXC001,OP1001,1,0,0.0939,0,1,0,work,Cloudy,Expert,438,0.609
2025-05-01 15:18,EXC001,OP1001,1,0,0.0824,0,1,0,work,Cloudy,Expert,439,0.612
2025-05-01 15:19,EXC001,OP1001,1,0,0.0932,0,1,0,work,Cloudy,Expert,440,0.614
2025-05-01 15:20,EXC001,OP1001,1,1,0.0387,0,0,0,long_idle_unbelted,Cloudy,Expert,441,0.617
2025-05-01 15:21,EXC001,OP1001,1,1,0.0345,0,0,0,long_idle_unbelted,Cloudy,Expert,442,0.619
2025-05-01 15:22,EXC001,OP1001,1,1,0.0338,0,1,1,long_idle_unbelted,Cloudy,Expert,443,0.621
2025-05-01 15:23,EXC001,OP1001,1,1,0.0394,0,1,0,long_idle_unbelted,Cloudy,Expert,444,0.624
2025-05-01 15:24,EXC001,OP1001,1,1,0.0348,0,1,0,long_idle_unbelted,Cloudy,Expert,445,0.626
2025-05-01 15:25,EXC001,OP1001,1,1,0.0332,0,0,0,long_idle_unbelted,Cloudy,Expert,446,0.629
2025-05-01 15:26,EXC001,OP1001,1,1,0.0398,0,0,0,long_idle_unbelted,Cloudy,Expert,447,0.631
2025-05-01 15:27,EXC001,OP1001,1,1,0.0324,0,1,0,long_idle_unbelted,Cloudy,Expert,448,0.633
2025-05-01 15:28,EXC001,OP1001,1,1,0.0315,0,0,0,long_idle_unbelted,Cloudy,Expert,449,0.636
2025-05-01 15:29,EXC001,OP1001,1,1,0.0366,0,0,0,long_idle_unbelted,Cloudy,Expert,450,0.638
2025-05-01 15:30,EXC001,OP1001,1,1,0.0353,0,1,0,long_idle_unbelted,Cloudy,Expert,451,0.641
2025-05-01 15:31,EXC001,OP1001,1,1,0.0344,0,0,0,long_idle_unbelted,Cloudy,Expert,452,0.643
2025-05-01 15:32,EXC001,OP1001,1,1,0.0388,0,0,0,long_idle_unbelted,Cloudy,Expert,453,0.646
2025-05-01 15:33,EXC001,OP1001,1,1,0.0348,0,0,0,long_idle_unbelted,Cloudy,Expert,454,0.648
2025-05-01 15:34,EXC001,OP1001,1,1,0.0409,0,1,0,long_idle_unbelted,Cloudy,Expert,455,0.65
2025-05-01 15:35,EXC001,OP1001,1,1,0.0318,0,0,0,long_idle_unbelted,Cloudy,Expert,456,0.653
2025-05-01 15:36,EXC001,OP1001,1,1,0.0322,0,0,0,long_idle_unbelted,Cloudy,Expert,457,0.655
2025-05-01 15:37,EXC001,OP1001,1,1,0.0402,0,0,0,long_idle_unbelted,Cloudy,Expert,458,0.658
2025-05-01 15:38,EXC001,OP1001,1,1,0.0321,0,0,0,long_idle_unbelted,Cloudy,Expert,459,0.66
2025-05-01 15:39,EXC001,OP1001,1,1,0.0357,0,0,0,long_idle_unbelted,Cloudy,Expert,460,0.662
2025-05-01 15:40,EXC001,OP1001,1,1,0.0403,0,1,0,long_idle_unbelted,Cloudy,Expert,461,0.665
2025-05-01 15:41,EXC001,OP1001,1,1,0.0341,0,0,0,long_idle_unbelted,Cloudy,Expert,462,0.667
2025-05-01 15:42,EXC001,OP1001,1,1,0.0312,0,0,0,long_idle_unbelted,Cloudy,Expert,463,0.67
2025-05-01 15:43,EXC001,OP1001,1,1,0.0357,0,0,0,long_idle_unbelted,Cloudy,Expert,464,0.672
2025-05-01 15:44,EXC001,OP1001,1,1,0.0342,0,1,0,long_idle_unbelted,Cloudy,Expert,465,0.674
2025-05-01 15:45,EXC001,OP1001,1,1,0.037,0,1,0,long_idle_unbelted,Cloudy,Expert,466,0.677
2025-05-01 15:46,EXC001,OP1001,1,1,0.0361,0,0,0,long_idle_unbelted,Cloudy,Expert,467,0.679
2025-05-01 15:47,EXC001,OP1001,1,1,0.0377,0,0,0,long_idle_unbelted,Cloudy,Expert,468,0.682
2025-05-01 15:48,EXC001,OP1001,1,1,0.0327,0,1,0,long_idle_unbelted,Cloudy,Expert,469,0.684
2025-05-01 15:49,EXC001,OP1001,1,1,0.0367,0,0,0,long_idle_unbelted,Cloudy,Expert,470,0.687
2025-05-01 15:50,EXC001,OP1001,1,1,0.0331,0,1,0,long_idle_unbelted,Cloudy,Expert,471,0.689
2025-05-01 15:51,EXC001,OP1001,1,1,0.0313,0,1,0,long_idle_unbelted,Cloudy,Expert,472,0.691
2025-05-01 15:52,EXC001,OP1001,1,1,0.0411,0,1,0,long_idle_unbelted,Cloudy,Expert,473,0.694
2025-05-01 15:53,EXC001,OP1001,1,1,0.0361,0,0,0,long_idle_unbelted,Cloudy,Expert,474,0.696
2025-05-01 15:54,EXC001,OP1001,1,1,0.0348,0,0,0,long_idle_unbelted,Cloudy,Expert,475,0.699
2025-05-01 15:55,EXC001,OP1001,1,1,0.0356,0,1,0,long_idle_unbelted,Cloudy,Expert,476,0.701
2025-05-01 15:56,EXC001,OP1001,1,1,0.0405,0,0,0,long_idle_unbelted,Cloudy,Expert,477,0.703
2025-05-01 15:57,EXC001,OP1001,1,1,0.0395,0,0,0,long_idle_unbelted,Cloudy,Expert,478,0.706
2025-05-01 15:58,EXC001,OP1001,1,1,0.0383,0,0,0,long_idle_unbelted,Cloudy,Expert,479,0.708
2025-05-01 15:59,EXC001,OP1001,1,1,0.0412,0,0,0,long_idle_unbelted,Cloudy,Expert,480,0.711
2025-05-01 16:00,EXC001,OP1001,1,1,0.0333,0,0,0,long_idle_unbelted,Cloudy,Expert,481,0.713
2025-05-01 16:01,EXC001,OP1001,1,1,0.0357,0,0,0,long_idle_unbelted,Cloudy,Expert,482,0.715
2025-05-01 16:02,EXC001,OP1001,1,1,0.0339,0,0,0,long_idle_unbelted,Cloudy,Expert,483,0.718
2025-05-01 16:03,EXC001,OP1001,1,1,0.0319,0,0,0,long_idle_unbelted,Cloudy,Expert,484,0.72
2025-05-01 16:04,EXC001,OP1001,1,1,0.041,0,1,0,long_idle_unbelted,Cloudy,Expert,485,0.723
2025-05-01 16:05,EXC001,OP1001,1,1,0.0333,0,1,0,long_idle_unbelted,Cloudy,Expert,486,0.725
2025-05-01 16:06,EXC001,OP1001,1,1,0.0389,0,0,0,long_idle_unbelted,Cloudy,Expert,487,0.728
2025-05-01 16:07,EXC001,OP1001,1,1,0.0335,0,0,0,long_idle_unbelted,Cloudy,Expert,488,0.73
2025-05-01 16:08,EXC001,OP1001,1,1,0.0356,0,1,0,long_idle_unbelted,Cloudy,Expert,489,0.732
2025-05-01 16:09,EXC001,OP1001,1,1,0.0351,0,0,0,long_idle_unbelted,Cloudy,Expert,490,0.735
2025-05-01 16:10,EXC001,OP1001,1,1,0.0388,0,0,0,long_idle_unbelted,Cloudy,Expert,491,0.737
2025-05-01 16:11,EXC001,OP1001,1,0,0.1143,0,1,0,aggressive,Cloudy,Expert,492,0.74
2025-05-01 16:12,EXC001,OP1001,1,0,0.1068,0,1,1,aggressive,Cloudy,Expert,493,0.742
2025-05-01 16:13,EXC001,OP1001,1,0,0.103,1,1,0,aggressive,Cloudy,Expert,494,0.744
2025-05-01 16:14,EXC001,OP1001,1,0,0.1143,0,1,0,aggressive,Cloudy,Expert,495,0.747
2025-05-01 16:15,EXC001,OP1001,1,0,0.1103,0,1,0,aggressive,Cloudy,Expert,496,0.749
2025-05-01 16:16,EXC001,OP1001,1,0,0.1029,1,1,0,aggressive,Cloudy,Expert,497,0.752
2025-05-01 16:17,EXC001,OP1001,1,0,0.1168,0,1,0,aggressive,Cloudy,Expert,498,0.754
2025-05-01 16:18,EXC001,OP1001,1,0,0.1024,0,1,0,aggressive,Cloudy,Expert,499,0.756
2025-05-01 16:19,EXC001,OP1001,1,0,0.1216,0,1,0,aggressive,Cloudy,Expert,500,0.759
2025-05-01 16:20,EXC001,OP1001,1,0,0.1015,1,1,0,aggressive,Cloudy,Expert,501,0.761
2025-05-01 16:21,EXC001,OP1001,1,0,0.1194,0,1,0,aggressive,Cloudy,Expert,502,0.764
2025-05-01 16:22,EXC001,OP1001,1,0,0.1178,1,1,0,aggressive,Cloudy,Expert,503,0.766
2025-05-01 16:23,EXC001,OP1001,1,0,0.1057,0,1,1,aggressive,Cloudy,Expert,504,0.769
2025-05-01 16:24,EXC001,OP1001,1,0,0.1049,0,1,1,aggressive,Cloudy,Expert,505,0.771
